Material,Material Desc.,Requested Qty.,Sales Unit,Status Text,Requested Del. Date,Date Received,Sold-To State,Sold-To Name,Ship-To Name
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,487.00,CS,Canceled,6/30/25,,MI,MI Dept. of Education,Forgotten Harvest - TEFAP
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,6/30/25,,MI,MI Dept. of Education,Kalamazoo Partnership
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,190.00,CS,Canceled,5/31/25,,MN,"MN Dept. of Children, Youth, & Families",CHANNEL ONE FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,207.00,CS,Canceled,5/31/25,,MN,"MN Dept. of Children, Youth, & Families",THE FOOD GROUP
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,553.00,CS,Canceled,5/31/25,,MN,"MN Dept. of Children, Youth, & Families",Second Harvest Heartland
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,206.00,CS,Canceled,6/15/25,,MN,"MN Dept. of Children, Youth, & Families",THE FOOD GROUP
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,554.00,CS,Canceled,6/15/25,,MN,"MN Dept. of Children, Youth, & Families",Second Harvest Heartland
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,190.00,CS,Canceled,6/15/25,,MN,"MN Dept. of Children, Youth, & Families",North Country Food Bank
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,345.00,CS,Canceled,5/31/25,,MO,MO Family Support Division,HARVESTERS
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,367.00,CS,Canceled,5/31/25,,MO,MO Family Support Division,ST LOUIS AREA FOODBANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,5/31/25,,MO,MO Family Support Division,SECOND HARVEST COMMUNITY FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,6/30/25,,MO,MO Family Support Division,ST LOUIS AREA FOODBANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,345.00,CS,Canceled,6/30/25,,MO,MO Family Support Division,OZARKS FOOD HARVEST
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,367.00,CS,Canceled,6/30/25,,MO,MO Family Support Division,Southeast Missouri Food Bank
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,275.00,CS,Canceled,7/31/25,,MO,MO Family Support Division,HARVESTERS
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,275.00,CS,Canceled,7/31/25,,MO,MO Family Support Division,ST LOUIS AREA FOODBANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,400.00,CS,Canceled,7/31/25,,MO,MO Family Support Division,THE FOOD BANK FOR CENTRAL
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,6/30/25,,MS,MS Dept. of Human Services,MISSISSIPPI FOOD NETWORK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,6/30/25,,MS,MS Dept. of Human Services,Mid-South Food Bank of Tennessee
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,7/31/25,,MS,MS Dept. of Human Services,MISSISSIPPI FOOD NETWORK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,5/31/25,,MT,MT Dept. of Public HHS,FOOD DISTRIBUTION WAREHOUSE
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,5/31/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,5/31/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,6/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,6/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/30/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/30/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,5/31/25,,NE,NE Health and Human Services,The Food Bank for the Heartland
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/15/25,,NH,NH Dept. of Administrative Services,BELKNAP-MERRIMACK COMMUNITY
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,5/31/25,,NJ,NJ Dept. of Agriculture,SAFEWAY COLD STORAGE
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,6/15/25,,NJ,NJ Dept. of Agriculture,SAFEWAY COLD STORAGE
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/15/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,6/15/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,474.00,CS,Canceled,6/15/25,,NJ,NJ Dept. of Agriculture,FOOD BANK OF SOUTH JERSEY
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,7/15/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/15/25,,NM,NM Human Services Dept.,ROADRUNNER FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,7/31/25,,NM,NM Human Services Dept.,ROADRUNNER FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,5/31/25,,NV,NV Dept of Agriculture,Three Square Food Bank
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/15/25,,NV,NV Dept of Agriculture,FOOD BANK OF NORTHERN NEVADA
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,5/31/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/15/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/30/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,316.00,CS,Canceled,7/15/25,,NY,NY Office of General Service,FeedMore WNY
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,317.00,CS,Canceled,7/15/25,,NY,NY Office of General Service,FOOD BANK OF CENTRAL NEW YORK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,317.00,CS,Canceled,7/15/25,,NY,NY Office of General Service,Foodlink Inc.
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,7/31/25,,NY,NY Office of General Service,LONG ISLAND CARES INC
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,237.00,CS,Canceled,7/31/25,,NY,NY Office of General Service,Food Bank of the Southern Tier
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,7/31/25,,NY,NY Office of General Service,"Feeding Westchester, Inc"
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,7/31/25,,NY,NY Office of General Service,REGIONAL FOOD BANK OF NE NY
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,5/31/25,,OH,OH Dept. of Job & Family Services,Mid-Ohio Food Collective
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,300.00,CS,Canceled,6/15/25,,OH,OH Dept. of Job & Family Services,SHARED HARVEST FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,250.00,CS,Canceled,6/15/25,,OH,OH Dept. of Job & Family Services,SHFB of SOUTHEASTERN OHIO
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,400.00,CS,Canceled,6/15/25,,OH,OH Dept. of Job & Family Services,THE FOODBANK INC - TEFAP
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,6/30/25,,OH,OH Dept. of Job & Family Services,TOLEDO SEAGATE FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,6/30/25,,OH,OH Dept. of Job & Family Services,Freestore Foodbank - Rosenthal
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,333.00,CS,Canceled,7/15/25,,OH,OH Dept. of Job & Family Services,MAHONING VALLEY FOODBANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,617.00,CS,Canceled,7/15/25,,OH,OH Dept. of Job & Family Services,AKRON CANTON REGIONAL FOODBANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,237.00,CS,Canceled,7/15/25,,OH,OH Dept. of Job & Family Services,SECOND HARVEST FOODBANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,713.00,CS,Canceled,7/15/25,,OH,OH Dept. of Job & Family Services,Greater Cleveland Food Bank
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,380.00,CS,Canceled,6/15/25,,OK,OK Dept. of Human Services,COMMUNITY FOOD BANK OF OKLAHOMA
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,570.00,CS,Canceled,6/15/25,,OK,OK Dept. of Human Services,REGIONAL FOOD BANK OF OKLAHOMA
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,380.00,CS,Canceled,6/30/25,,OK,OK Dept. of Human Services,COMMUNITY FOOD BANK OF OKLAHOMA
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,570.00,CS,Canceled,6/30/25,,OK,OK Dept. of Human Services,REGIONAL FOOD BANK OF OKLAHOMA
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/15/25,,OR,OR Department of Human Services,OREGON FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/30/25,,OR,OR Department of Human Services,OREGON FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,5/31/25,,PA,PA Dept. of Agriculture,GREATER PITTSBURGH COMMUNITY
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,237.00,CS,Canceled,5/31/25,,PA,PA Dept. of Agriculture,MERCER COUNTY FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,5/31/25,,PA,PA Dept. of Agriculture,Juniata County Food Bank
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,5/31/25,,PA,PA Dept. of Agriculture,CHESTER COUNTY FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,237.00,CS,Canceled,5/31/25,,PA,PA Dept. of Agriculture,MONROE COUNTY TEFAP
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,5/31/25,,PA,PA Dept. of Agriculture,York County Food Bank – Marianne
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,GREATER PITTSBURGH COMMUNITY
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,SECOND HARVEST FOOD BANK OF NORTHWEST
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,6/30/25,,PA,PA Dept. of Agriculture,CENTRAL PA FOOD BANK-HARRISBURG
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,6/30/25,,PA,PA Dept. of Agriculture,Fulton County Food Basket
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,237.00,CS,Canceled,6/30/25,,PA,PA Dept. of Agriculture,Fayette County Food Bank
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,6/30/25,,PA,PA Dept. of Agriculture,PHILABUNDANCE-WEST BERKS
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,237.00,CS,Canceled,6/30/25,,PA,PA Dept. of Agriculture,Helping Harvest Fresh Food Bank
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,6/30/25,,PA,PA Dept. of Agriculture,SECOND HARVEST FOOD BANK OF NE PA
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/15/25,,PR,PR Dept. of Family,"Banco de Alimentos Puerto Rico, Inc."
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/30/25,,PR,PR Dept. of Family,"Banco de Alimentos Puerto Rico, Inc."
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/30/25,,PR,PR Dept. of Family,MARC Ministry
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/30/25,,RI,RI Dept of Human Services,RI COMMUNITY FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,6/15/25,,SC,SC Dept of Agriculture,LOWCOUNTRY FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,6/15/25,,SC,SC Dept of Agriculture,GOLDEN HARVEST FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/30/25,,SC,SC Dept of Agriculture,HARVEST HOPE FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,5/31/25,,SD,SD Dept. of Education,FEEDING SOUTH DAKOTA
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,445.00,CS,Canceled,5/31/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,268.00,CS,Canceled,5/31/25,,TN,TN Dept. of Agriculture (2),CHATTANOOGA AREA FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,237.00,CS,Canceled,5/31/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK OF NORTHEAST
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,414.00,CS,Canceled,6/15/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,536.00,CS,Canceled,6/15/25,,TN,TN Dept. of Agriculture (2),Second Harvest Food Bank of East Tenness
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,203.00,CS,Canceled,7/31/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,747.00,CS,Canceled,7/31/25,,TN,TN Dept. of Agriculture (2),Mid-South Food Bank
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,CENTRAL TEXAS FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,South Texas Food Bank
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,237.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,Food Bank of the Golden Crescent
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,Coastal Bend Food Bank
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,237.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,SOUTHEAST TEXAS FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,713.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,712.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,THE REGIONAL EAST TEXAS FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,THE WEST TEXAS FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,TARRANT AREA FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,SAN ANTONIO FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,Food Bank of the Rio Grande Valley Inc.
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,237.00,CS,Canceled,6/30/25,,TX,TX Dept. of Agriculture,HIGH PLAINS FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,6/30/25,,TX,TX Dept. of Agriculture,El Pasoans Fighting Hunger
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,6/30/25,,TX,TX Dept. of Agriculture,SOUTH PLAINS FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/30/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,6/30/25,,TX,TX Dept. of Agriculture,"NORTH TEXAS FOOD BANK, Plano"
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,7/15/25,,TX,TX Dept. of Agriculture,TARRANT AREA FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,7/15/25,,TX,TX Dept. of Agriculture,CENTRAL TEXAS FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,237.00,CS,Canceled,7/15/25,,TX,TX Dept. of Agriculture,SAN ANTONIO FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,7/15/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,7/31/25,,TX,TX Dept. of Agriculture,"NORTH TEXAS FOOD BANK, Plano"
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,950.00,CS,Canceled,7/15/25,,UT,UT State Office of Education,UTAH FOOD BANK SERVICES
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,7/15/25,,VA,VA Dept. of Agriculture,BLUE RIDGE AREA FOODBANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,7/15/25,,VA,VA Dept. of Agriculture,SOUTHWEST VA 2ND HARVEST FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,7/31/25,,VA,VA Dept. of Agriculture,CAPITAL AREA FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,475.00,CS,Canceled,7/31/25,,VA,VA Dept. of Agriculture,FEEDMORE
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,316.00,CS,Canceled,7/31/25,,VA,VA Dept. of Agriculture,SOUTHEASTERN VIRGINIA FOODBANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,317.00,CS,Canceled,7/31/25,,VA,VA Dept. of Agriculture,FOODBANK OF THE PENINSULA
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,317.00,CS,Canceled,7/31/25,,VA,VA Dept. of Agriculture,Fredericksburg Regional FB-Central Rd
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,712.00,CS,Canceled,5/31/25,,VT,VT AOE/CN Programs/USDA Foods,VERMONT FOODBANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,238.00,CS,Canceled,5/31/25,,VT,VT AOE/CN Programs/USDA Foods,Vermont Foodbank-Brattleboro Facility
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,244.00,CS,Canceled,5/31/25,,WA,WA State Dept. of Agriculture,SPOKANE FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,199.00,CS,Canceled,5/31/25,,WA,WA State Dept. of Agriculture,Comm Services of Moses Lake
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,507.00,CS,Canceled,5/31/25,,WA,WA State Dept. of Agriculture,Northwest Harvest Yakima DC
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,254.00,CS,Canceled,5/31/25,,WA,WA State Dept. of Agriculture,THURSTON COUNTY FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,696.00,CS,Canceled,5/31/25,,WA,WA State Dept. of Agriculture,FOOD LIFELINE
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,326.00,CS,Canceled,6/15/25,,WA,WA State Dept. of Agriculture,EMERGENCY FOOD NETWORK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,410.00,CS,Canceled,6/15/25,,WA,WA State Dept. of Agriculture,FOOD LIFELINE
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,214.00,CS,Canceled,6/15/25,,WA,WA State Dept. of Agriculture,Volunteers of America - Arlington
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,396.00,CS,Canceled,5/31/25,,WI,WI Dept. of Health and Family Svcs,CENTRAL STORAGE & WAREHOUSE
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,554.00,CS,Canceled,5/31/25,,WI,WI Dept. of Health and Family Svcs,Hunger Task Force Inc/West Milwaukee
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,360.00,CS,Canceled,6/30/25,,WI,WI Dept. of Health and Family Svcs,MADISON CENTRAL STORAGE & WHS
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,296.00,CS,Canceled,6/30/25,,WI,WI Dept. of Health and Family Svcs,CENTRAL STORAGE & WAREHOUSE
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,294.00,CS,Canceled,6/30/25,,WI,WI Dept. of Health and Family Svcs,SHFSW-Madison
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,633.00,CS,Canceled,5/31/25,,WV,WV Dept. of Agriculture,MOUNTAINEER FOOD BANK
110380,PORK CHOPS BNLS FRZ PKG-40/1 LB,317.00,CS,Canceled,5/31/25,,WV,WV Dept. of Agriculture,Facing Hunger Food Bank
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,6/15/25,,AK,AK Dept. of Education,"Commodity Forwarders, Inc."
110980,PORK PULLED CKD PKG-20/2 LB,500.00,CS,Canceled,5/31/25,,AL,AL Dept. of Education,Heart of Alabama Food Bank
110980,PORK PULLED CKD PKG-20/2 LB,500.00,CS,Canceled,5/31/25,,AL,AL Dept. of Education,Feeding The Gulf Coast
110980,PORK PULLED CKD PKG-20/2 LB,333.00,CS,Canceled,5/31/25,,AL,AL Dept. of Education,Community Food Bank of Central Alabama
110980,PORK PULLED CKD PKG-20/2 LB,667.00,CS,Canceled,5/31/25,,AL,AL Dept. of Education,Food Bank of North Alabama
110980,PORK PULLED CKD PKG-20/2 LB,464.00,CS,Canceled,6/30/25,,AL,AL Dept. of Education,Heart of Alabama Food Bank
110980,PORK PULLED CKD PKG-20/2 LB,536.00,CS,Canceled,6/30/25,,AL,AL Dept. of Education,Community Food Bank of Central Alabama
110980,PORK PULLED CKD PKG-20/2 LB,275.00,CS,Canceled,6/15/25,,AR,AR Department of Education,HARVEST TEXARKANA FOOD BANK- TEFAP
110980,PORK PULLED CKD PKG-20/2 LB,450.00,CS,Canceled,6/15/25,,AR,AR Department of Education,Arkansas Food Bank
110980,PORK PULLED CKD PKG-20/2 LB,275.00,CS,Canceled,6/15/25,,AR,AR Department of Education,Northwest AR Food Bank
110980,PORK PULLED CKD PKG-20/2 LB,275.00,CS,Canceled,7/31/25,,AR,AR Department of Education,Arkansas Food Bank
110980,PORK PULLED CKD PKG-20/2 LB,450.00,CS,Canceled,7/31/25,,AR,AR Department of Education,TANKERSLEY FOODSERVICE LLC
110980,PORK PULLED CKD PKG-20/2 LB,275.00,CS,Canceled,7/31/25,,AR,AR Department of Education,Food Bank of Northeast Arkansas - TEFAP
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,6/15/25,,AZ,AZ Dept. of Economic Security,COMMUNITY FOOD BANK
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,6/15/25,,AZ,AZ Dept. of Economic Security,ST MARY'S FOOD BANK ALLIANCE
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,6/30/25,,AZ,AZ Dept. of Economic Security,UNITED FOOD BANK
110980,PORK PULLED CKD PKG-20/2 LB,500.00,CS,Canceled,7/15/25,,AZ,AZ Dept. of Economic Security,ST MARY'S FOOD BANK ALLIANCE
110980,PORK PULLED CKD PKG-20/2 LB,500.00,CS,Canceled,7/15/25,,AZ,AZ Dept. of Economic Security,YUMA COMMUNITY FOOD BANK
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,5/31/25,,CA,CA Dept. of Social Services,Jacobs & Cushman San Diego Food Bank
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,5/31/25,,CA,CA Dept. of Social Services,Community Food Bank
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,5/31/25,,CA,CA Dept. of Social Services,LARFB - Pellissier
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,5/31/25,,CA,CA Dept. of Social Services,LARFB - Pellissier
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,5/31/25,,CA,CA Dept. of Social Services,FIND FOOD BANK
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,LARFB - Pellissier
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,FIND FOOD BANK
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,FOODLINK FOR TULARE COUNTY INC
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,SACRAMENTO FOOD BANK & FAMILY SVS
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,COMMUNITY ACTION PARTNERSHIP OF KERN
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,ALAMEDA COUNTY COMMUNITY FOOD BANK
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,LARFB - Pellissier
110980,PORK PULLED CKD PKG-20/2 LB,1000.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,Food Bank of Contra Costa & Solano
